wavelength,00:00:00.000,00:00:22.975,00:00:45.958,00:01:08.948,00:01:31.929,00:01:54.909,00:02:17.891,00:02:40.876,00:03:03.856,00:03:26.841,00:03:49.826,00:04:12.811,00:04:35.799,00:04:58.777,00:05:21.760,00:05:44.746,00:06:07.733,00:06:30.720,00:06:53.705,00:07:16.686,00:07:39.671,00:08:02.650,00:08:25.637,00:08:48.622,00:09:11.602,00:09:34.582,00:09:57.567,00:10:20.555,00:10:43.550,00:11:06.535
394,28.000475,26.628765,27.357422,26.207045,27.813437,27.297239,27.946873,28.497915,28.07583,28.42045,28.689247,27.925379,27.207882,28.079214,28.420815,28.215668,29.696665,27.54701,29.19017,28.812532,29.24276,27.506863,27.900324,26.990116,29.095324,26.231739,27.80813,29.196936,26.410269,28.110126
395,28.027168,26.697836,27.414709,26.304493,27.821701,27.300413,27.901007,28.413401,28.035084,28.362574,28.571611,27.87866,27.220715,28.025396,28.347548,28.110043,29.475967,27.514982,29.073715,28.679983,29.111885,27.483143,27.873516,26.984396,28.960798,26.324665,27.780966,29.05434,26.491575,28.048733
396,28.049938,26.756746,27.46357,26.3876,27.828747,27.303122,27.861891,28.34133,28.000336,28.313215,28.471289,27.83882,27.231657,27.979502,28.285063,28.019968,29.287748,27.487669,28.974405,28.566946,29.000275,27.462917,27.850658,26.979519,28.846071,26.403917,27.757799,28.932732,26.560915,27.996378
397,28.188686,26.98221,27.578365,26.617876,27.913616,27.476709,27.948891,28.37167,28.070019,28.354834,28.506721,27.916971,27.354109,28.033062,28.320654,28.073956,29.23057,27.580622,28.943562,28.57909,28.97381,27.557081,27.896334,27.098515,28.823017,26.565388,27.79211,28.901512,26.716179,28.032551
398,28.341766,27.225592,27.697649,26.860807,28.00894,27.674564,28.057991,28.424072,28.158236,28.414551,28.571882,28.016127,27.491455,28.105591,28.376701,28.15782,29.211397,27.693634,28.932684,28.620745,28.970951,27.669735,27.954187,27.235794,28.824827,26.730581,27.837036,28.895676,26.876705,28.086781
399,28.474426,27.436508,27.801022,27.071339,28.091549,27.846024,28.15254,28.469484,28.234692,28.466305,28.628349,28.10206,27.610485,28.168442,28.425274,28.230497,29.19479,27.791569,28.923256,28.656839,28.968481,27.767365,28.00432,27.354761,28.826397,26.873741,27.875971,28.890615,27.015823,28.133776
400,28.631647,27.660419,27.956755,27.293667,28.217281,28.027206,28.277496,28.554554,28.342045,28.540401,28.701349,28.214941,27.758444,28.271996,28.504581,28.335356,29.218836,27.906427,28.950462,28.711199,28.994539,27.873381,28.083916,27.48929,28.85091,27.033194,27.953264,28.920162,27.166601,28.192156
401,28.817421,27.902409,28.169594,27.532806,28.389994,28.222189,28.436344,28.682173,28.483419,28.639027,28.792879,28.357895,27.939249,28.419563,28.617157,28.4755,29.285183,28.041101,29.015898,28.785477,29.050478,27.990253,28.195467,27.642654,28.89953,27.212751,28.071611,28.985899,27.332541,28.26347
402,28.980608,28.114977,28.356556,27.742872,28.541712,28.393467,28.575876,28.794275,28.607603,28.725658,28.873281,28.483465,28.098074,28.549192,28.716047,28.598606,29.343462,28.159399,29.07338,28.850723,29.099615,28.092913,28.293459,27.777372,28.942234,27.370481,28.175568,29.043642,27.478304,28.326111
403,29.133844,28.310694,28.528883,27.933865,28.681993,28.548891,28.705887,28.898949,28.721893,28.808041,28.952673,28.596796,28.24238,28.665522,28.808571,28.708771,29.397058,28.267803,29.125265,28.909136,29.144625,28.191423,28.383959,27.900269,28.986277,27.513376,28.274452,29.093138,27.611586,28.390079
404,29.329672,28.535555,28.72813,28.137316,28.847132,28.71241,28.865435,29.028879,28.852859,28.919991,29.079355,28.711847,28.395424,28.779181,28.924629,28.814293,29.458218,28.388931,29.177996,28.965263,29.194805,28.330975,28.489779,28.033945,29.068121,27.662151,28.408985,29.125717,27.758566,28.505198
405,29.503172,28.734785,28.904667,28.317574,28.993446,28.857285,29.0068,29.144001,28.968897,29.019178,29.191599,28.813782,28.531019,28.879885,29.02746,28.907785,29.512405,28.496248,29.224716,29.014992,29.239264,28.454622,28.583538,28.15238,29.140636,27.793966,28.528183,29.154581,27.888792,28.607189
406,29.657965,28.912531,29.062164,28.478397,29.123981,28.986542,29.132919,29.246708,29.07242,29.107672,29.29174,28.904728,28.651997,28.96973,29.119204,28.991199,29.560755,28.591999,29.266399,29.059361,29.278934,28.564934,28.667191,28.258049,29.205334,27.91157,28.634529,29.180336,28.004976,28.698189
407,29.816917,29.08926,29.215422,28.657955,29.276018,29.093645,29.2439,29.360298,29.193182,29.228733,29.380571,29.019739,28.77564,29.069529,29.209747,29.074951,29.6029,28.690636,29.339302,29.133852,29.344406,28.653547,28.748156,28.367229,29.256464,28.036863,28.722956,29.235737,28.119268,28.773514
408,29.963648,29.251188,29.35512,28.826735,29.420135,29.187143,29.342461,29.466856,29.30769,29.346813,29.459635,29.130434,28.889654,29.163231,29.292561,29.151863,29.640232,28.781755,29.412901,29.208677,29.410032,28.730175,28.821863,28.468157,29.300453,28.153477,28.800226,29.292948,28.223719,28.839249
409,30.09531,29.396482,29.480471,28.978176,29.549452,29.271038,29.430899,29.562471,29.410435,29.452768,29.530582,29.229763,28.991957,29.247311,29.366869,29.220875,29.673731,28.863514,29.478943,29.275814,29.468918,28.798931,28.888,28.55872,29.339926,28.25811,28.86956,29.344282,28.317444,28.898232
410,30.219439,29.523451,29.601864,29.123737,29.649851,29.367535,29.51692,29.64469,29.499092,29.537151,29.601013,29.321552,29.074566,29.315969,29.428225,29.277477,29.706749,28.943977,29.533901,29.328215,29.512329,28.860428,28.953398,28.633583,29.374722,28.343334,28.922451,29.382244,28.394068,28.948738
411,30.336519,29.633139,29.719606,29.263838,29.722902,29.476063,29.600723,29.714268,29.574461,29.601149,29.671015,29.406267,29.138554,29.370064,29.477345,29.322351,29.739328,29.023272,29.578392,29.366669,29.54109,28.915079,29.018143,28.693617,29.405107,28.410217,28.95978,29.407549,28.454531,28.991245
412,30.441896,29.731863,29.825575,29.389927,29.788652,29.573734,29.67614,29.77689,29.642294,29.658745,29.734018,29.482512,29.196146,29.418747,29.521553,29.362743,29.768654,29.094639,29.618437,29.401281,29.56698,28.964262,29.076412,28.74765,29.432457,28.470411,28.993382,29.430326,28.508951,29.029501
413,30.540903,29.828304,29.921404,29.505192,29.855108,29.664753,29.74819,29.837381,29.706896,29.714582,29.791636,29.550615,29.251366,29.467556,29.563555,29.403488,29.79718,29.160913,29.654173,29.435883,29.593634,29.012655,29.129364,28.799154,29.456682,28.531454,29.027781,29.451555,28.561327,29.064543
414,30.65004,29.953852,30.007584,29.615549,29.95278,29.76115,29.833805,29.912714,29.782635,29.785107,29.846895,29.60725,29.318037,29.537359,29.612293,29.463005,29.8337,29.229908,29.683731,29.48488,29.635185,29.07737,29.178347,28.859791,29.47571,28.622135,29.080473,29.47406,28.625578,29.098467
415,30.748333,30.066921,30.085201,29.714937,30.040743,29.847963,29.910908,29.980562,29.850847,29.848621,29.896667,29.658257,29.378082,29.600229,29.656189,29.516609,29.866592,29.292046,29.710354,29.529009,29.672606,29.135654,29.222464,28.914402,29.492847,28.703808,29.127932,29.494333,28.683443,29.129017
416,30.837311,30.169279,30.155464,29.804911,30.120375,29.926556,29.980709,30.041981,29.912596,29.90612,29.941723,29.704432,29.432438,29.657139,29.695925,29.565132,29.896368,29.348297,29.734451,29.568956,29.70648,29.188416,29.2624,28.963839,29.50836,28.77774,29.170889,29.512678,28.735826,29.156672
417,30.924191,30.254143,30.230698,29.889868,30.178743,29.988565,30.031038,30.093443,29.957197,29.952591,29.977299,29.741892,29.49711,29.696077,29.727615,29.601023,29.909893,29.377729,29.740992,29.584013,29.718054,29.219067,29.286686,29.00704,29.524971,28.830025,29.188812,29.519905,28.777964,29.172201
418,31.003738,30.329006,30.300829,29.967115,30.228539,30.042572,30.073769,30.138966,29.995081,29.993324,30.008289,29.774759,29.55851,29.7286,29.755299,29.63172,29.919348,29.399876,29.743778,29.59329,29.724598,29.243202,29.306154,29.045645,29.540457,28.874149,29.200699,29.524511,28.814852,29.184259
419,31.075756,30.396776,30.364321,30.037046,30.273615,30.091465,30.112446,30.180172,30.029375,30.030197,30.036343,29.804508,29.614096,29.758043,29.780355,29.659506,29.927904,29.419922,29.746296,29.601685,29.730522,29.265053,29.323772,29.080587,29.554472,28.914091,29.21146,29.528675,28.848246,29.195175
420,31.124018,30.45303,30.413263,30.087946,30.307663,30.129604,30.142441,30.203947,30.049185,30.048794,30.05195,29.827492,29.650518,29.77529,29.796213,29.674126,29.924154,29.434572,29.742437,29.605728,29.725664,29.281878,29.336561,29.104904,29.555794,28.938204,29.225811,29.523525,28.869308,29.201742
421,31.151196,30.498753,30.449106,30.121841,30.331814,30.158052,30.164612,30.212357,30.056229,30.051346,30.056602,29.844379,29.669962,29.781788,29.803932,29.677168,29.909744,29.444393,29.733076,29.605953,29.711489,29.294182,29.34503,29.119762,29.54608,28.948339,29.243147,29.51033,28.879469,29.204473
422,31.175808,30.540161,30.481569,30.152538,30.35368,30.183815,30.184692,30.219971,30.062605,30.053652,30.06081,29.859673,29.687567,29.78767,29.810921,29.679922,29.896692,29.453289,29.724594,29.606152,29.69865,29.305325,29.352699,29.133217,29.537279,28.957514,29.258844,29.498377,28.888668,29.206945
423,31.205793,30.581629,30.515392,30.185381,30.376835,30.209949,30.20557,30.230806,30.073503,30.05901,30.06842,29.873211,29.706171,29.794649,29.815893,29.682652,29.887775,29.462053,29.718653,29.60759,29.688946,29.314932,29.359991,29.146393,29.530767,28.967299,29.271227,29.48806,28.898443,29.208138
424,31.267876,30.636709,30.565804,30.237782,30.412821,30.24604,30.236498,30.258581,30.106792,30.078821,30.09267,29.883774,29.734917,29.808451,29.814034,29.68614,29.89325,29.473083,29.721411,29.614639,29.689205,29.321224,29.368052,29.162638,29.531696,28.982765,29.273731,29.481251,28.913759,29.204357
425,31.324331,30.686796,30.611641,30.285431,30.445541,30.278858,30.264622,30.28384,30.137068,30.09684,30.114721,29.893377,29.761057,29.821001,29.812344,29.689312,29.898224,29.483114,29.723917,29.621054,29.689444,29.326944,29.375381,29.17741,29.532539,28.996832,29.276011,29.475058,28.927687,29.20092
426,31.375893,30.73254,30.653505,30.328947,30.47543,30.308836,30.290306,30.306908,30.164713,30.113295,30.134859,29.902147,29.784935,29.832462,29.810799,29.692207,29.902771,29.492271,29.726206,29.626905,29.689657,29.332167,29.382074,29.190903,29.533314,29.009678,29.27809,29.469398,28.940409,29.197781
427,31.402489,30.765385,30.684202,30.365683,30.499491,30.328608,30.313789,30.318581,30.176102,30.118261,30.140593,29.909937,29.789717,29.833994,29.807373,29.698706,29.890514,29.499172,29.71619,29.622343,29.674656,29.335394,29.376013,29.190374,29.516209,29.015396,29.269669,29.451714,28.941971,29.187071
428,31.42314,30.793762,30.710867,30.398651,30.520864,30.345303,30.335207,30.327579,30.184053,30.121031,30.143599,29.916996,29.79109,29.833822,29.803896,29.705311,29.876457,29.505207,29.704927,29.61644,29.658306,29.338066,29.368347,29.187634,29.49748,29.019552,29.26018,29.433386,28.941633,29.175932
429,31.442049,30.819742,30.735283,30.428839,30.540434,30.360586,30.354815,30.335814,30.191328,30.123562,30.146345,29.923462,29.792343,29.833666,29.800711,29.711357,29.863583,29.510735,29.694616,29.611032,29.643335,29.340511,29.36133,29.185123,29.480331,29.023357,29.25149,29.416605,28.941319,29.165728
430,31.463654,30.849928,30.756847,30.45606,30.553661,30.378702,30.364363,30.338053,30.197582,30.12462,30.138876,29.926752,29.789354,29.830078,29.793638,29.708855,29.845963,29.507349,29.678493,29.594542,29.625927,29.336153,29.350374,29.17631,29.457941,29.020433,29.241322,29.39061,28.934961,29.146223
431,31.487249,30.883255,30.775852,30.480568,30.56155,30.39896,30.365551,30.335346,30.20293,30.124454,30.123093,29.927404,29.782915,29.823709,29.783442,29.699364,29.824621,29.496681,29.657763,29.569122,29.606695,29.326252,29.336298,29.162403,29.431473,29.012012,29.230047,29.357321,28.9237,29.119282
432,31.50894,30.913891,30.793324,30.503098,30.5688,30.417578,30.366646,30.332855,30.207846,30.1243,30.108582,29.928003,29.776995,29.817858,29.774067,29.690639,29.805008,29.486876,29.63871,29.54575,29.589016,29.317148,29.32336,29.14962,29.407141,29.004276,29.219681,29.326717,28.913349,29.094517
433,31.526011,30.940594,30.807632,30.522074,30.57497,30.431431,30.367104,30.328592,30.208534,30.122786,30.095081,29.924959,29.771122,29.81041,29.764702,29.681412,29.786247,29.477364,29.619541,29.524145,29.569708,29.307491,29.30879,29.138138,29.383835,28.996386,29.206596,29.299036,28.902971,29.071886
434,31.529665,30.958834,30.813395,30.532156,30.578527,30.430529,30.365263,30.316557,30.193327,30.115715,30.08214,29.907343,29.764015,29.795105,29.753101,29.668036,29.766197,29.466667,29.595316,29.504004,29.539534,29.293375,29.284492,29.128817,29.358789,28.986015,29.180004,29.275761,28.889961,29.051884
435,31.533049,30.975689,30.818722,30.541473,30.581816,30.429697,30.363564,30.305441,30.179279,30.109186,30.070189,29.891071,29.757454,29.780966,29.742386,29.65568,29.747675,29.456787,29.572933,29.485395,29.511658,29.280336,29.262045,29.120209,29.335651,28.976435,29.155437,29.254253,28.877941,29.033403
436,31.536179,30.991306,30.823656,30.550104,30.584864,30.428925,30.361984,30.295134,30.166256,30.103132,30.059105,29.875986,29.751371,29.767857,29.732452,29.644226,29.730505,29.44763,29.552185,29.468147,29.485819,29.268251,29.24124,29.112225,29.314203,28.967556,29.132669,29.23432,28.8668,29.016277
437,31.535267,31.001432,30.823748,30.552378,30.581923,30.422316,30.351999,30.281717,30.154797,30.082134,30.039312,29.862345,29.736694,29.749811,29.707647,29.620024,29.69631,29.426437,29.523073,29.437727,29.456896,29.239855,29.214983,29.086784,29.285353,28.946014,29.106619,29.203041,28.847857,28.983879
438,31.533817,31.010162,30.823126,30.553585,30.578281,30.415239,30.341375,30.268635,30.144234,30.06019,30.019409,29.84971,29.721624,29.7321,29.682127,29.595383,29.661634,29.404732,29.494448,29.407167,29.429214,29.210747,29.189474,29.060291,29.257113,28.923891,29.081615,29.171946,28.828888,28.951153
439,31.532471,31.018305,30.822546,30.554716,30.574886,30.408644,30.331469,30.256433,30.134384,30.039728,30.000851,29.837933,29.707575,29.715586,29.658335,29.572407,29.629303,29.384497,29.467756,29.378675,29.403404,29.183607,29.165688,29.035589,29.23078,28.903261,29.058304,29.142946,28.811199,28.920639
440,31.525793,31.009306,30.812912,30.547995,30.560408,30.392044,30.311941,30.235197,30.11552,30.016396,29.977146,29.814798,29.686289,29.688206,29.628775,29.543638,29.597189,29.358086,29.434607,29.345633,29.369209,29.154062,29.138201,29.008781,29.195345,28.876247,29.027372,29.106001,28.784666,28.886141
441,31.514921,30.986691,30.796131,30.535057,30.537203,30.367598,30.284891,30.206919,30.089619,29.990969,29.949528,29.782787,29.659405,29.652376,29.59486,29.510492,29.565525,29.326965,29.396584,29.309238,29.328602,29.122852,29.107996,28.980524,29.152935,28.844362,28.99062,29.063015,28.751289,28.848755
442,31.504726,30.965488,30.780396,30.522926,30.515444,30.344675,30.259531,30.180405,30.065331,29.967131,29.923635,29.752775,29.634197,29.618782,29.563061,29.479414,29.535835,29.297791,29.360931,29.275118,29.290527,29.093592,29.079676,28.954031,29.113173,28.814466,28.956161,29.022711,28.719994,28.813702
443,31.492672,30.944912,30.763483,30.508148,30.493107,30.321077,30.233862,30.154152,30.040777,29.942469,29.89727,29.724419,29.608149,29.586578,29.531879,29.448523,29.50491,29.26819,29.326702,29.241613,29.253641,29.063505,29.050146,28.925356,29.074713,28.784626,28.921869,28.983261,28.688263,28.778595
444,31.471758,30.922998,30.739328,30.481161,30.464748,30.290886,30.202557,30.124229,30.010942,29.910494,29.864559,29.697105,29.574474,29.553747,29.497461,29.412884,29.464056,29.231853,29.291618,29.20446,29.214567,29.025141,29.01104,28.883738,29.034227,28.749737,28.882153,28.939987,28.649374,28.737122
445,31.452003,30.902302,30.716515,30.455671,30.437967,30.262369,30.172997,30.095968,29.982767,29.880293,29.83367,29.671309,29.542673,29.522739,29.464954,29.379229,29.425474,29.197538,29.25849,29.169374,29.17767,28.988911,28.974106,28.844433,28.995995,28.716784,28.844646,28.899118,28.612646,28.697954
446,31.433317,30.882727,30.694935,30.431564,30.412634,30.235397,30.145035,30.069237,29.95612,29.851732,29.804449,29.646904,29.51259,29.493416,29.43421,29.347391,29.388979,29.165083,29.227152,29.13619,29.142765,28.954639,28.939173,28.807257,28.959829,28.685616,28.809166,28.860462,28.577906,28.660908
447,31.408688,30.858475,30.664547,30.406187,30.380823,30.205404,30.11289,30.039064,29.921522,29.816805,29.764135,29.608231,29.472866,29.454372,29.396454,29.310831,29.345345,29.126411,29.18475,29.096428,29.098675,28.919207,28.898567,28.768137,28.915009,28.644073,28.765512,28.814951,28.536621,28.619356
448,31.384243,30.834572,30.63419,30.381674,30.349424,30.176222,30.081488,30.009649,29.887251,29.782429,29.723942,29.569174,29.433435,29.415592,29.359276,29.275118,29.302515,29.088472,29.142561,29.057386,29.055122,28.885063,28.858841,28.730352,28.870832,28.602804,28.722523,28.770359,28.496126,28.578886
449,31.360952,30.8118,30.605267,30.358318,30.31951,30.14842,30.051569,29.981623,29.854595,29.749681,29.68565,29.531965,29.39587,29.378645,29.323854,29.241091,29.261709,29.052324,29.102364,29.020193,29.013628,28.852531,28.820993,28.694349,28.828745,28.563482,28.681557,28.727871,28.457544,28.540327
450,31.335068,30.785618,30.574688,30.330717,30.286423,30.119608,30.018093,29.945677,29.820314,29.714005,29.646988,29.494432,29.361561,29.342604,29.287628,29.203884,29.219933,29.016369,29.062618,28.980894,28.974394,28.816191,28.783709,28.659275,28.789509,28.527241,28.643606,28.68926,28.421331,28.502796
451,31.307182,30.756783,30.542868,30.299799,30.250891,30.090076,29.981865,29.903503,29.784822,29.676092,29.608141,29.456739,29.329945,29.307384,29.250854,29.164234,29.177498,28.980665,29.023331,28.940018,28.937063,28.776909,28.746971,28.625029,28.752657,28.493553,28.60816,28.653847,28.387112,28.466183
452,31.28039,30.72908,30.512299,30.270098,30.216757,30.061701,29.947065,29.862988,29.750729,29.639668,29.57082,29.420532,29.299572,29.273548,29.215525,29.126144,29.13673,28.946362,28.98559,28.900751,28.901199,28.739168,28.711678,28.592129,28.717251,28.461189,28.574106,28.619825,28.354233,28.431011
